Type,Domain,Problem,Compiler,SAT Clauses,SAT Vars,SAT Encoding Time,Compiled Size,Compiled #Sol,Compile Time
fluent,pegsol,p15.pddl,mc2d-dt0,642,100,0.0850179195404,5727969,2140609030896101321814042512,136.27
fluent,pegsol,p15.pddl,dsharp,642,100,0.0850179195404,1475239,2140610000000000093059022848,33.5500000007
fluent,pegsol,p16.pddl,sharpSAT,642,100,0.0795841217041,-,2140609030896101321814042512,8.41999999806
fluent,pegsol,p16.pddl,c2d-dt0,642,100,0.0795841217041,379939,2140609030896101321814042512,3.31000000238
fluent,pegsol,p16.pddl,cnf2bdd,642,100,0.0795841217041,336746,-,541.699999999
fluent,pegsol,p16.pddl,c2d-dt4,642,100,0.0795841217041,149718,2140609030896101321814042512,1.37000000104
fluent,pegsol,p16.pddl,mc2d-dt4,642,100,0.0795841217041,segfault,segfault,115.949999999
fluent,pegsol,p16.pddl,bddminisat,642,100,0.0795841217041,memout,memout,39.7899999991
fluent,pegsol,p16.pddl,mc2d-dt0,642,100,0.0795841217041,segfault,segfault,153.109999999
fluent,pegsol,p16.pddl,dsharp,642,100,0.0795841217041,1466939,2140610000000000093059022848,34.3500000015
fluent,pegsol,p17.pddl,sharpSAT,642,100,0.0839159488678,-,2140609030896101321814042512,8.66999999806
fluent,pegsol,p17.pddl,c2d-dt0,642,100,0.0839159488678,242410,2140609030896101321814042512,2.5
fluent,pegsol,p17.pddl,cnf2bdd,642,100,0.0839159488678,timeout,timeout,1800.39
fluent,pegsol,p17.pddl,c2d-dt4,642,100,0.0839159488678,164254,2140609030896101321814042512,1.5
fluent,pegsol,p17.pddl,mc2d-dt4,642,100,0.0839159488678,segfault,segfault,114.830000002
fluent,pegsol,p17.pddl,bddminisat,642,100,0.0839159488678,memout,memout,37.0099999979
fluent,pegsol,p17.pddl,mc2d-dt0,642,100,0.0839159488678,4088596,2140609030896101321814042512,106.779999997
fluent,pegsol,p17.pddl,dsharp,642,100,0.0839159488678,1482944,2140610000000000093059022848,34.620000001
fluent,pegsol,p18.pddl,sharpSAT,642,100,0.0793390274048,-,2140609030896101321814042512,8.55000000075
fluent,pegsol,p18.pddl,c2d-dt0,642,100,0.0793390274048,158488,2140609030896101321814042512,1.8200000003
fluent,pegsol,p18.pddl,cnf2bdd,642,100,0.0793390274048,302083,-,327.509999998
fluent,pegsol,p18.pddl,c2d-dt4,642,100,0.0793390274048,150413,2140609030896101321814042512,1.23000000045
fluent,pegsol,p18.pddl,mc2d-dt4,642,100,0.0793390274048,segfault,segfault,110.300000001
fluent,pegsol,p18.pddl,bddminisat,642,100,0.0793390274048,memout,memout,24.5899999999
fluent,pegsol,p18.pddl,mc2d-dt0,642,100,0.0793390274048,segfault,segfault,132.93
fluent,pegsol,p18.pddl,dsharp,642,100,0.0793390274048,1492760,2140610000000000093059022848,34.2800000012
fluent,pegsol,p19.pddl,sharpSAT,642,100,0.0821449756622,-,2140609030896101321814042512,8.3900000006
fluent,pegsol,p19.pddl,c2d-dt0,642,100,0.0821449756622,155474,2140609030896101321814042512,1.79999999702
fluent,pegsol,p19.pddl,cnf2bdd,642,100,0.0821449756622,560564,-,451.190000001
fluent,pegsol,p19.pddl,c2d-dt4,642,100,0.0821449756622,151396,2140609030896101321814042512,1.22999999672
fluent,pegsol,p19.pddl,mc2d-dt4,642,100,0.0821449756622,segfault,segfault,110.170000002
fluent,pegsol,p19.pddl,bddminisat,642,100,0.0821449756622,memout,memout,23.7699999996
fluent,pegsol,p19.pddl,mc2d-dt0,642,100,0.0821449756622,3205752,2140609030896101321814042512,86.3500000015
fluent,pegsol,p19.pddl,dsharp,642,100,0.0821449756622,1493952,2140610000000000093059022848,33.1699999981
fluent,pegsol,p20.pddl,sharpSAT,642,100,0.0821659564972,-,2140609030896101321814042512,8.49000000209
fluent,pegsol,p20.pddl,c2d-dt0,642,100,0.0821659564972,189609,2140609030896101321814042512,1.8900000006
fluent,pegsol,p20.pddl,cnf2bdd,642,100,0.0821659564972,612417,-,199.59
fluent,pegsol,p20.pddl,c2d-dt4,642,100,0.0821659564972,151835,2140609030896101321814042512,1.33999999985
fluent,pegsol,p20.pddl,mc2d-dt4,642,100,0.0821659564972,segfault,segfault,110.120000001
fluent,pegsol,p20.pddl,bddminisat,642,100,0.0821659564972,memout,memout,42.8599999994
fluent,pegsol,p20.pddl,mc2d-dt0,642,100,0.0821659564972,segfault,segfault,112.16
fluent,pegsol,p20.pddl,dsharp,642,100,0.0821659564972,1485328,2140610000000000093059022848,32.6499999985
fluent,airport,p01-airport1-p1.pddl,sharpSAT,97,74,0.0791230201721,-,6273423269665343058100,0.0400000028312
fluent,airport,p01-airport1-p1.pddl,c2d-dt0,97,74,0.0791230201721,2508,6273423269665343058100,0.25
fluent,airport,p01-airport1-p1.pddl,cnf2bdd,97,74,0.0791230201721,1800,-,0.419999998063
fluent,airport,p01-airport1-p1.pddl,c2d-dt4,97,74,0.0791230201721,3217,6273423269665343058100,0.0599999986589
fluent,airport,p01-airport1-p1.pddl,mc2d-dt4,97,74,0.0791230201721,5054,6273423269665343058100,0.110000003129
fluent,airport,p01-airport1-p1.pddl,bddminisat,97,74,0.0791230201721,432285,6273423269665343058100,0.779999997467
fluent,airport,p01-airport1-p1.pddl,mc2d-dt0,97,74,0.0791230201721,3841,6273423269665343058100,0.310000002384
fluent,airport,p01-airport1-p1.pddl,dsharp,97,74,0.0791230201721,5159,6273420000000000131072,0.0799999982119
fluent,airport,p02-airport1-p1.pddl,sharpSAT,152,77,0.0836088657379,-,26954405102514658417344,0.0800000019372
fluent,airport,p02-airport1-p1.pddl,c2d-dt0,152,77,0.0836088657379,7110,26954405102514658417344,0.389999996871
fluent,airport,p02-airport1-p1.pddl,cnf2bdd,152,77,0.0836088657379,6721,-,0.680000003427
fluent,airport,p02-airport1-p1.pddl,c2d-dt4,152,77,0.0836088657379,11951,26954405102514658417344,0.109999999404
fluent,airport,p02-airport1-p1.pddl,mc2d-dt4,152,77,0.0836088657379,34681,26954405102514658417344,0.199999999255
fluent,airport,p02-airport1-p1.pddl,bddminisat,152,77,0.0836088657379,15504331,26954405102514658417344,37.1499999985
fluent,airport,p02-airport1-p1.pddl,mc2d-dt0,152,77,0.0836088657379,13651,26954405102514658417344,0.660000000149
fluent,airport,p02-airport1-p1.pddl,dsharp,152,77,0.0836088657379,24238,26954399999999998951424,0.330000001937
fluent,airport,p03-airport1-p2.pddl,sharpSAT,248,124,0.0953421592712,-,4113781047591619099840590290089157088,39.8599999994
fluent,airport,p03-airport1-p2.pddl,c2d-dt0,248,124,0.0953421592712,445538,4113781047591619099840590290089157088,4.64999999851
fluent,airport,p03-airport1-p2.pddl,cnf2bdd,248,124,0.0953421592712,619088,-,853.280000001
fluent,airport,p03-airport1-p2.pddl,c2d-dt4,248,124,0.0953421592712,658718,4113781047591619099840590290089157088,5.21999999881
fluent,airport,p03-airport1-p2.pddl,mc2d-dt4,248,124,0.0953421592712,1558979,4113781047591619099840590290089157088,6.81000000238
fluent,airport,p03-airport1-p2.pddl,bddminisat,248,124,0.0953421592712,memout,memout,29.4700000025
fluent,airport,p03-airport1-p2.pddl,mc2d-dt0,248,124,0.0953421592712,896757,4113781047591619099840590290089157088,23.879999999
fluent,airport,p03-airport1-p2.pddl,dsharp,248,124,0.0953421592712,memout,memout,38.1499999985
fluent,airport,p04-airport2-p1.pddl,sharpSAT,266,190,0.188845872879,-,495222420671971859087974592329824374514493301031735431236,6.8200000003
fluent,airport,p04-airport2-p1.pddl,c2d-dt0,266,190,0.188845872879,18416,495222420671971859087974592329824374514493301031735431236,0.920000001788
fluent,airport,p04-airport2-p1.pddl,cnf2bdd,266,190,0.188845872879,14326,-,23.8399999999
fluent,airport,p04-airport2-p1.pddl,c2d-dt4,266,190,0.188845872879,24257,495222420671971859087974592329824374514493301031735431236,0.20000000298
fluent,airport,p04-airport2-p1.pddl,mc2d-dt4,266,190,0.188845872879,14613,495222420671971859087974592329824374514493301031735431236,0.210000000894
fluent,airport,p04-airport2-p1.pddl,bddminisat,266,190,0.188845872879,memout,memout,42.6099999994
fluent,airport,p04-airport2-p1.pddl,mc2d-dt0,266,190,0.188845872879,24830,495222420671971859087974592329824374514493301031735431236,1.1099999994
fluent,airport,p04-airport2-p1.pddl,dsharp,266,190,0.188845872879,1291217,495221999999999958935324859988220647224121492003608330240,22.7699999996
fluent,airport,p05-airport2-p1.pddl,sharpSAT,424,193,0.21883392334,memout,memout,251.939999998
fluent,airport,p05-airport2-p1.pddl,c2d-dt0,424,193,0.21883392334,61535,1986458505091518403114671840268098072230839200446929534656,1.42000000179
fluent,airport,p05-airport2-p1.pddl,cnf2bdd,424,193,0.21883392334,timeout,timeout,1811.95
fluent,airport,p05-airport2-p1.pddl,c2d-dt4,424,193,0.21883392334,61964,1986458505091518403114671840268098072230839200446929534656,0.390000000596
fluent,airport,p05-airport2-p1.pddl,mc2d-dt4,424,193,0.21883392334,63835,1986458505091518403114671840268098072230839200446929534656,0.330000001937
fluent,airport,p05-airport2-p1.pddl,bddminisat,424,193,0.21883392334,memout,memout,24.2399999984
fluent,airport,p05-airport2-p1.pddl,mc2d-dt0,424,193,0.21883392334,79426,1986458505091518403114671840268098072230839200446929534656,1.37999999896
fluent,airport,p05-airport2-p1.pddl,dsharp,424,193,0.21883392334,memout,memout,44.2600000016
fluent,airport,p06-airport2-p2.pddl,sharpSAT,689,310,0.233538150787,memout,memout,259.68
fluent,airport,p06-airport2-p2.pddl,c2d-dt0,689,310,0.233538150787,7036586,326440438716910929273117198058230767872393190389090679832916262086210947407349447255406526240,62.4199999981
fluent,airport,p06-airport2-p2.pddl,cnf2bdd,689,310,0.233538150787,timeout,timeout,1814.25
fluent,airport,p06-airport2-p2.pddl,c2d-dt4,689,310,0.233538150787,6616289,326440438716910929273117198058230767872393190389090679832916262086210947407349447255406526240,49.3600000031
fluent,airport,p06-airport2-p2.pddl,mc2d-dt4,689,310,0.233538150787,12849634,326440438716910929273117198058230767872393190389090679832916262086210947407349447255406526240,71.0
fluent,airport,p06-airport2-p2.pddl,bddminisat,689,310,0.233538150787,memout,memout,27.7799999975
fluent,airport,p06-airport2-p2.pddl,mc2d-dt0,689,310,0.233538150787,17098497,326440438716910929273117198058230767872393190389090679832916262086210947407349447255406526240,118.73
fluent,airport,p06-airport2-p2.pddl,dsharp,689,310,0.233538150787,memout,memout,47.3699999973
fluent,airport,p07-airport2-p2.pddl,sharpSAT,689,310,0.242165088654,memout,memout,257.170000002
fluent,airport,p07-airport2-p2.pddl,c2d-dt0,689,310,0.242165088654,4629016,326440438738411466396713631194951867000000877276765006967343182202502285870822308179067624736,45.9299999997
fluent,airport,p07-airport2-p2.pddl,cnf2bdd,689,310,0.242165088654,timeout,timeout,1822.05
fluent,airport,p07-airport2-p2.pddl,c2d-dt4,689,310,0.242165088654,5671379,326440438738411466396713631194951867000000877276765006967343182202502285870822308179067624736,47.5999999978
fluent,airport,p07-airport2-p2.pddl,mc2d-dt4,689,310,0.242165088654,7891655,326440438738411466396713631194951867000000877276765006967343182202502285870822308179067624736,39.0899999999
fluent,airport,p07-airport2-p2.pddl,bddminisat,689,310,0.242165088654,memout,memout,29.1000000015
fluent,airport,p07-airport2-p2.pddl,mc2d-dt0,689,310,0.242165088654,12400911,326440438738411466396713631194951867000000877276765006967343182202502285870822308179067624736,87.0100000016
fluent,airport,p07-airport2-p2.pddl,dsharp,689,310,0.242165088654,memout,memout,45.6799999997
fluent,airport,p08-airport2-p3.pddl,sharpSAT,1134,429,0.308228969574,memout,memout,296.73
fluent,airport,p08-airport2-p3.pddl,c2d-dt0,1134,429,0.308228969574,timeout,timeout,1822.41
fluent,airport,p08-airport2-p3.pddl,cnf2bdd,1134,429,0.308228969574,timeout,timeout,1821.64
fluent,airport,p08-airport2-p3.pddl,c2d-dt4,1134,429,0.308228969574,timeout,timeout,1822.92
fluent,airport,p08-airport2-p3.pddl,mc2d-dt4,1134,429,0.308228969574,segfault,segfault,126.5
fluent,airport,p08-airport2-p3.pddl,bddminisat,1134,429,0.308228969574,memout,memout,24.1999999993
fluent,airport,p08-airport2-p3.pddl,mc2d-dt0,1134,429,0.308228969574,segfault,segfault,142.93
fluent,airport,p08-airport2-p3.pddl,dsharp,1134,429,0.308228969574,memout,memout,50.120000001
fluent,airport,p09-airport2-p4.pddl,sharpSAT,1399,546,0.334228038788,memout,memout,348.459999997
fluent,airport,p09-airport2-p4.pddl,c2d-dt0,1399,546,0.334228038788,timeout,timeout,1827.97
fluent,airport,p09-airport2-p4.pddl,cnf2bdd,1399,546,0.334228038788,timeout,timeout,1827.61
fluent,airport,p09-airport2-p4.pddl,c2d-dt4,1399,546,0.334228038788,timeout,timeout,1829.31
fluent,airport,p09-airport2-p4.pddl,mc2d-dt4,1399,546,0.334228038788,segfault,segfault,212.59
fluent,airport,p09-airport2-p4.pddl,bddminisat,1399,546,0.334228038788,memout,memout,19.120000001
fluent,airport,p09-airport2-p4.pddl,mc2d-dt0,1399,546,0.334228038788,segfault,segfault,264.780000001
fluent,airport,p09-airport2-p4.pddl,dsharp,1399,546,0.334228038788,memout,memout,60.7300000004
fluent,airport,p10-airport3-p1.pddl,sharpSAT,332,212,0.224334955215,-,2063894996958087100076416958507714627217586683403553852558852468,14.0299999975
fluent,airport,p10-airport3-p1.pddl,c2d-dt0,332,212,0.224334955215,46123,2063894996958087100076416958507714627217586683403553852558852468,1.21000000089
fluent,airport,p10-airport3-p1.pddl,cnf2bdd,332,212,0.224334955215,60816,-,72.6000000015
fluent,airport,p10-airport3-p1.pddl,c2d-dt4,332,212,0.224334955215,27245,2063894996958087100076416958507714627217586683403553852558852468,0.210000000894
fluent,airport,p10-airport3-p1.pddl,mc2d-dt4,332,212,0.224334955215,17736,2063894996958087100076416958507714627217586683403553852558852468,0.219999998808
fluent,airport,p10-airport3-p1.pddl,bddminisat,332,212,0.224334955215,memout,memout,45.3200000003
fluent,airport,p10-airport3-p1.pddl,mc2d-dt0,332,212,0.224334955215,58110,2063894996958087100076416958507714627217586683403553852558852468,1.55000000075
fluent,airport,p10-airport3-p1.pddl,dsharp,332,212,0.224334955215,1660638,2063889999999999988218943594139601675857396727983433596750790656,33.1400000006
fluent,airport,p11-airport3-p1.pddl,sharpSAT,512,215,0.246999025345,memout,memout,271.129999999
fluent,airport,p11-airport3-p1.pddl,c2d-dt0,512,215,0.246999025345,83648,8264925650343809596628356543518803385063572157773108833388133056,2.04000000283
fluent,airport,p11-airport3-p1.pddl,cnf2bdd,512,215,0.246999025345,1201365,-,992.68
fluent,airport,p11-airport3-p1.pddl,c2d-dt4,512,215,0.246999025345,65518,8264925650343809596628356543518803385063572157773108833388133056,0.559999998659
fluent,airport,p11-airport3-p1.pddl,mc2d-dt4,512,215,0.246999025345,77664,8264925650343809596628356543518803385063572157773108833388133056,0.560000002384
fluent,airport,p11-airport3-p1.pddl,bddminisat,512,215,0.246999025345,memout,memout,44.0399999991
fluent,airport,p11-airport3-p1.pddl,mc2d-dt0,512,215,0.246999025345,172297,8264925650343809596628356543518803385063572157773108833388133056,2.0700000003
fluent,airport,p11-airport3-p1.pddl,dsharp,512,215,0.246999025345,memout,memout,48.6199999973
fluent,airport,p12-airport3-p2.pddl,sharpSAT,843,346,0.283653974533,memout,memout,282.349999998
fluent,airport,p12-airport3-p2.pddl,c2d-dt0,843,346,0.283653974533,17792186,21578581795032829628558394308775016972329193847542695029425173833980813071272358032372226765698494375168,267.520000003
fluent,airport,p12-airport3-p2.pddl,cnf2bdd,843,346,0.283653974533,timeout,timeout,1829.01
fluent,airport,p12-airport3-p2.pddl,c2d-dt4,843,346,0.283653974533,9958058,21578581795032829628558394308775016972329193847542695029425173833980813071272358032372226765698494375168,90.7699999996
fluent,airport,p12-airport3-p2.pddl,mc2d-dt4,843,346,0.283653974533,14423622,21578581795032829628558394308775016972329193847542695029425173833980813071272358032372226765698494375168,133.66
fluent,airport,p12-airport3-p2.pddl,bddminisat,843,346,0.283653974533,memout,memout,20.0500000007
fluent,airport,p12-airport3-p2.pddl,mc2d-dt0,843,346,0.283653974533,12406312,21578581795032829628558394308775016972329193847542695029425173833980813071272358032372226765698494375168,82.0899999999
fluent,airport,p12-airport3-p2.pddl,dsharp,843,346,0.283653974533,memout,memout,40.8300000019
fluent,airport,p13-airport3-p2.pddl,sharpSAT,843,346,0.294247150421,memout,memout,284.199999999
fluent,airport,p13-airport3-p2.pddl,c2d-dt0,843,346,0.294247150421,11760524,21578583422647224607366947028363110846524214669609682172464600850679142427477784514869991224917185243904,121.940000001
fluent,airport,p13-airport3-p2.pddl,cnf2bdd,843,346,0.294247150421,timeout,timeout,1827.57
fluent,airport,p13-airport3-p2.pddl,c2d-dt4,843,346,0.294247150421,6095826,21578583422647224607366947028363110846524214669609682172464600850679142427477784514869991224917185243904,69.0
fluent,airport,p13-airport3-p2.pddl,mc2d-dt4,843,346,0.294247150421,5212552,21578583422647224607366947028363110846524214669609682172464600850679142427477784514869991224917185243904,75.2100000009
fluent,airport,p13-airport3-p2.pddl,bddminisat,843,346,0.294247150421,memout,memout,26.8099999987
fluent,airport,p13-airport3-p2.pddl,mc2d-dt0,843,346,0.294247150421,segfault,segfault,229.359999999
fluent,airport,p13-airport3-p2.pddl,dsharp,843,346,0.294247150421,memout,memout,42.0100000016
fluent,airport,p14-airport3-p3.pddl,sharpSAT,1376,479,0.356410980225,memout,memout,276.390000001
fluent,airport,p14-airport3-p3.pddl,c2d-dt0,1376,479,0.356410980225,timeout,timeout,1822.4
fluent,airport,p14-airport3-p3.pddl,cnf2bdd,1376,479,0.356410980225,timeout,timeout,1823.15
fluent,airport,p14-airport3-p3.pddl,c2d-dt4,1376,479,0.356410980225,timeout,timeout,1823.17
fluent,airport,p14-airport3-p3.pddl,mc2d-dt4,1376,479,0.356410980225,segfault,segfault,121.050000001
fluent,airport,p14-airport3-p3.pddl,bddminisat,1376,479,0.356410980225,memout,memout,30.7100000009
fluent,airport,p14-airport3-p3.pddl,mc2d-dt0,1376,479,0.356410980225,segfault,segfault,206.18
fluent,airport,p14-airport3-p3.pddl,dsharp,1376,479,0.356410980225,memout,memout,43.3000000007
fluent,airport,p15-airport3-p3.pddl,sharpSAT,1386,479,0.361392021179,timeout,timeout,1815.09
fluent,airport,p15-airport3-p3.pddl,c2d-dt0,1386,479,0.361392021179,timeout,timeout,1811.79
fluent,airport,p15-airport3-p3.pddl,cnf2bdd,1386,479,0.361392021179,timeout,timeout,1810.96
fluent,airport,p15-airport3-p3.pddl,c2d-dt4,1386,479,0.361392021179,timeout,timeout,1810.53
fluent,airport,p15-airport3-p3.pddl,mc2d-dt4,1386,479,0.361392021179,segfault,segfault,118.620000001
fluent,airport,p15-airport3-p3.pddl,bddminisat,1386,479,0.361392021179,memout,memout,25.7600000016
fluent,airport,p15-airport3-p3.pddl,mc2d-dt0,1386,479,0.361392021179,segfault,segfault,145.379999999
fluent,airport,p15-airport3-p3.pddl,dsharp,1386,479,0.361392021179,memout,memout,41.3200000003
fluent,airport,p16-airport3-p4.pddl,sharpSAT,1946,612,0.439079999924,memout,memout,276.98
fluent,airport,p16-airport3-p4.pddl,c2d-dt0,1946,612,0.439079999924,timeout,timeout,1808.05
fluent,airport,p16-airport3-p4.pddl,cnf2bdd,1946,612,0.439079999924,timeout,timeout,1805.79
fluent,airport,p16-airport3-p4.pddl,c2d-dt4,1946,612,0.439079999924,timeout,timeout,1805.62
fluent,airport,p16-airport3-p4.pddl,mc2d-dt4,1946,612,0.439079999924,segfault,segfault,148.969999999
fluent,airport,p16-airport3-p4.pddl,bddminisat,1946,612,0.439079999924,memout,memout,29.6500000022
fluent,airport,p16-airport3-p4.pddl,mc2d-dt0,1946,612,0.439079999924,segfault,segfault,252.779999997
fluent,airport,p16-airport3-p4.pddl,dsharp,1946,612,0.439079999924,memout,memout,48.1700000018
fluent,airport,p17-airport3-p5.pddl,sharpSAT,2312,761,0.477955102921,memout,memout,345.66
fluent,airport,p17-airport3-p5.pddl,c2d-dt0,2312,761,0.477955102921,timeout,timeout,1808.26
fluent,airport,p17-airport3-p5.pddl,cnf2bdd,2312,761,0.477955102921,timeout,timeout,1808.54
fluent,airport,p17-airport3-p5.pddl,c2d-dt4,2312,761,0.477955102921,timeout,timeout,1806.51
fluent,airport,p17-airport3-p5.pddl,mc2d-dt4,2312,761,0.477955102921,segfault,segfault,104.460000001
fluent,airport,p17-airport3-p5.pddl,bddminisat,2312,761,0.477955102921,memout,memout,22.7399999984
fluent,airport,p17-airport3-p5.pddl,mc2d-dt0,2312,761,0.477955102921,segfault,segfault,218.530000001
fluent,airport,p17-airport3-p5.pddl,dsharp,2312,761,0.477955102921,memout,memout,52.3699999973
fluent,airport,p18-airport3-p6.pddl,sharpSAT,2859,876,0.561794042587,memout,memout,357.060000002
fluent,airport,p18-airport3-p6.pddl,c2d-dt0,2859,876,0.561794042587,timeout,timeout,1804.54
fluent,airport,p18-airport3-p6.pddl,cnf2bdd,2859,876,0.561794042587,timeout,timeout,1804.82
fluent,airport,p18-airport3-p6.pddl,c2d-dt4,2859,876,0.561794042587,timeout,timeout,1805.16
fluent,airport,p18-airport3-p6.pddl,mc2d-dt4,2859,876,0.561794042587,segfault,segfault,187.859999999
fluent,airport,p18-airport3-p6.pddl,bddminisat,2859,876,0.561794042587,memout,memout,23.5600000024
fluent,airport,p18-airport3-p6.pddl,mc2d-dt0,2859,876,0.561794042587,segfault,segfault,158.82
fluent,airport,p18-airport3-p6.pddl,dsharp,2859,876,0.561794042587,memout,memout,51.9499999993
fluent,airport,p19-airport3-p6.pddl,sharpSAT,2121,811,0.612759113312,memout,memout,340.07
fluent,airport,p19-airport3-p6.pddl,c2d-dt0,2121,811,0.612759113312,timeout,timeout,1804.07
fluent,airport,p19-airport3-p6.pddl,cnf2bdd,2121,811,0.612759113312,timeout,timeout,1804.18
fluent,airport,p19-airport3-p6.pddl,c2d-dt4,2121,811,0.612759113312,timeout,timeout,1804.25
fluent,airport,p19-airport3-p6.pddl,mc2d-dt4,2121,811,0.612759113312,segfault,segfault,119.449999999
fluent,airport,p19-airport3-p6.pddl,bddminisat,2121,811,0.612759113312,memout,memout,27.0400000028
fluent,airport,p19-airport3-p6.pddl,mc2d-dt0,2121,811,0.612759113312,segfault,segfault,114.43
fluent,airport,p19-airport3-p6.pddl,dsharp,2121,811,0.612759113312,memout,memout,63.6600000001
fluent,airport,p20-airport3-p7.pddl,sharpSAT,3190,1007,0.680649995804,memout,memout,311.490000002
fluent,airport,p20-airport3-p7.pddl,c2d-dt0,3190,1007,0.680649995804,timeout,timeout,1801.78
fluent,airport,p20-airport3-p7.pddl,cnf2bdd,3190,1007,0.680649995804,timeout,timeout,1800.28
fluent,airport,p20-airport3-p7.pddl,c2d-dt4,3190,1007,0.680649995804,timeout,timeout,1800.4
fluent,airport,p20-airport3-p7.pddl,mc2d-dt4,3190,1007,0.680649995804,segfault,segfault,126.830000002
fluent,airport,p20-airport3-p7.pddl,bddminisat,3190,1007,0.680649995804,memout,memout,21.5399999991
fluent,airport,p20-airport3-p7.pddl,mc2d-dt0,3190,1007,0.680649995804,segfault,segfault,423.200000003
fluent,airport,p20-airport3-p7.pddl,dsharp,3190,1007,0.680649995804,memout,memout,55.0399999991
fluent,airport,p21-airport4halfMUC-p2.pddl,sharpSAT,5240,1719,1.89645409584,memout,memout,203.710000001
fluent,airport,p21-airport4halfMUC-p2.pddl,c2d-dt0,5240,1719,1.89645409584,timeout,timeout,1800.49
fluent,airport,p21-airport4halfMUC-p2.pddl,cnf2bdd,5240,1719,1.89645409584,timeout,timeout,1800.53
fluent,airport,p21-airport4halfMUC-p2.pddl,c2d-dt4,5240,1719,1.89645409584,51416340,4328663899318668105217043671965667196809817842246032454472728036188774397168390703815262042645065030308077012906437263180786209673759588524686995299633318828206210845437971481800671083301259510061832982127733697239966159660483922625564764290367460109014691621910085518226327796923278831049395487712735628726412003400360591273815322394402792152604252713291884571224965859899287950362759045095414923955769708222921182627533807945847507166888338848783234180046257491543775180167963891350068365126234908891633730253312208,1223.38
fluent,airport,p21-airport4halfMUC-p2.pddl,mc2d-dt4,5240,1719,1.89645409584,segfault,segfault,239.48
fluent,airport,p21-airport4halfMUC-p2.pddl,bddminisat,5240,1719,1.89645409584,memout,memout,25.1000000015
fluent,airport,p21-airport4halfMUC-p2.pddl,mc2d-dt0,5240,1719,1.89645409584,segfault,segfault,172.389999997
fluent,airport,p21-airport4halfMUC-p2.pddl,dsharp,5240,1719,1.89645409584,memout,memout,109.100000001
fluent,airport,p22-airport4halfMUC-p3.pddl,sharpSAT,7435,2372,2.292730093,memout,memout,300.719999999
fluent,airport,p22-airport4halfMUC-p3.pddl,c2d-dt0,7435,2372,2.292730093,timeout,timeout,1803.68
fluent,airport,p22-airport4halfMUC-p3.pddl,cnf2bdd,7435,2372,2.292730093,timeout,timeout,1803.22
fluent,airport,p22-airport4halfMUC-p3.pddl,c2d-dt4,7435,2372,2.292730093,timeout,timeout,1803.37
fluent,airport,p22-airport4halfMUC-p3.pddl,mc2d-dt4,7435,2372,2.292730093,segfault,segfault,284.41
fluent,airport,p22-airport4halfMUC-p3.pddl,bddminisat,7435,2372,2.292730093,memout,memout,31.0
fluent,airport,p22-airport4halfMUC-p3.pddl,mc2d-dt0,7435,2372,2.292730093,segfault,segfault,121.120000001
fluent,airport,p22-airport4halfMUC-p3.pddl,dsharp,7435,2372,2.292730093,memout,memout,132.609999999
fluent,airport,p23-airport4halfMUC-p4.pddl,sharpSAT,9630,3025,2.66153287888,memout,memout,350.759999998
fluent,airport,p23-airport4halfMUC-p4.pddl,c2d-dt0,9630,3025,2.66153287888,timeout,timeout,1814.07
fluent,airport,p23-airport4halfMUC-p4.pddl,cnf2bdd,9630,3025,2.66153287888,timeout,timeout,1813.51
fluent,airport,p23-airport4halfMUC-p4.pddl,c2d-dt4,9630,3025,2.66153287888,timeout,timeout,1813.17
fluent,airport,p23-airport4halfMUC-p4.pddl,mc2d-dt4,9630,3025,2.66153287888,segfault,segfault,266.68
fluent,airport,p23-airport4halfMUC-p4.pddl,bddminisat,9630,3025,2.66153287888,memout,memout,35.0400000028
fluent,airport,p23-airport4halfMUC-p4.pddl,mc2d-dt0,9630,3025,2.66153287888,timeout,timeout,1841.17
fluent,airport,p23-airport4halfMUC-p4.pddl,dsharp,9630,3025,2.66153287888,memout,memout,128.27
fluent,airport,p24-airport4halfMUC-p4.pddl,sharpSAT,11430,3035,2.87221980095,memout,memout,389.050000001
fluent,airport,p24-airport4halfMUC-p4.pddl,c2d-dt0,11430,3035,2.87221980095,timeout,timeout,1807.24
fluent,airport,p24-airport4halfMUC-p4.pddl,cnf2bdd,11430,3035,2.87221980095,timeout,timeout,1806.3
fluent,airport,p24-airport4halfMUC-p4.pddl,c2d-dt4,11430,3035,2.87221980095,timeout,timeout,1806.75
fluent,airport,p24-airport4halfMUC-p4.pddl,mc2d-dt4,11430,3035,2.87221980095,segfault,segfault,239.799999997
fluent,airport,p24-airport4halfMUC-p4.pddl,bddminisat,11430,3035,2.87221980095,memout,memout,89.4100000001
fluent,airport,p24-airport4halfMUC-p4.pddl,mc2d-dt0,11430,3035,2.87221980095,segfault,segfault,330.390000001
fluent,airport,p24-airport4halfMUC-p4.pddl,dsharp,11430,3035,2.87221980095,memout,memout,162.0
fluent,airport,p25-airport4halfMUC-p5.pddl,sharpSAT,13625,3688,3.32309794426,memout,memout,405.719999999
fluent,airport,p25-airport4halfMUC-p5.pddl,c2d-dt0,13625,3688,3.32309794426,timeout,timeout,1804.27
fluent,airport,p25-airport4halfMUC-p5.pddl,cnf2bdd,13625,3688,3.32309794426,timeout,timeout,1804.5
