Type,Domain,Problem,Compiler,SAT Clauses,SAT Vars,SAT Encoding Time,Compiled Size,Compiled #Sol,Compile Time
action,airport,p25-airport4halfMUC-p5.pddl,mc2d-dt0,16618,6681,2.64665102959,segfault,segfault,190.84
action,airport,p25-airport4halfMUC-p5.pddl,dsharp,16618,6681,2.64665102959,memout,memout,41.7399999984
action,airport,p26-airport4halfMUC-p6.pddl,sharpSAT,19189,7710,3.00911092758,memout,memout,226.16
action,airport,p26-airport4halfMUC-p6.pddl,c2d-dt0,19189,7710,3.00911092758,timeout,timeout,1800.06
action,airport,p26-airport4halfMUC-p6.pddl,cnf2bdd,19189,7710,3.00911092758,timeout,timeout,1800.04
action,airport,p26-airport4halfMUC-p6.pddl,c2d-dt4,19189,7710,3.00911092758,memout,memout,1703.98
action,airport,p26-airport4halfMUC-p6.pddl,mc2d-dt4,19189,7710,3.00911092758,segfault,segfault,307.599999998
action,airport,p26-airport4halfMUC-p6.pddl,bddminisat,19189,7710,3.00911092758,memout,memout,63.9900000021
action,airport,p26-airport4halfMUC-p6.pddl,mc2d-dt0,19189,7710,3.00911092758,memout,memout,217.5
action,airport,p26-airport4halfMUC-p6.pddl,dsharp,19189,7710,3.00911092758,memout,memout,37.3900000006
action,airport,p27-airport4halfMUC-p6.pddl,sharpSAT,21897,8492,3.22591900826,memout,memout,191.5
action,airport,p27-airport4halfMUC-p6.pddl,c2d-dt0,21897,8492,3.22591900826,timeout,timeout,1800.04
action,airport,p27-airport4halfMUC-p6.pddl,cnf2bdd,21897,8492,3.22591900826,timeout,timeout,1800.05
action,airport,p27-airport4halfMUC-p6.pddl,c2d-dt4,21897,8492,3.22591900826,timeout,timeout,1800.12
action,airport,p27-airport4halfMUC-p6.pddl,mc2d-dt4,21897,8492,3.22591900826,memout,memout,757.0
action,airport,p27-airport4halfMUC-p6.pddl,bddminisat,21897,8492,3.22591900826,memout,memout,46.8599999994
action,airport,p27-airport4halfMUC-p6.pddl,mc2d-dt0,21897,8492,3.22591900826,segfault,segfault,307.539999999
action,airport,p27-airport4halfMUC-p6.pddl,dsharp,21897,8492,3.22591900826,memout,memout,38.7100000009
action,airport,p28-airport4halfMUC-p7.pddl,sharpSAT,24468,9521,3.582903862,memout,memout,219.890000001
action,airport,p28-airport4halfMUC-p7.pddl,c2d-dt0,24468,9521,3.582903862,timeout,timeout,1800.1
action,airport,p28-airport4halfMUC-p7.pddl,cnf2bdd,24468,9521,3.582903862,timeout,timeout,1800.07
action,airport,p28-airport4halfMUC-p7.pddl,c2d-dt4,24468,9521,3.582903862,timeout,timeout,1800.09
action,airport,p28-airport4halfMUC-p7.pddl,mc2d-dt4,24468,9521,3.582903862,segfault,segfault,466.0
action,airport,p28-airport4halfMUC-p7.pddl,bddminisat,24468,9521,3.582903862,memout,memout,51.370000001
action,airport,p28-airport4halfMUC-p7.pddl,mc2d-dt0,24468,9521,3.582903862,segfault,segfault,367.740000002
action,airport,p28-airport4halfMUC-p7.pddl,dsharp,24468,9521,3.582903862,memout,memout,45.7799999975
action,airport,p29-airport4halfMUC-p8.pddl,sharpSAT,27039,10550,3.80312418938,memout,memout,238.66
action,airport,p29-airport4halfMUC-p8.pddl,c2d-dt0,27039,10550,3.80312418938,timeout,timeout,1800.03
action,airport,p29-airport4halfMUC-p8.pddl,cnf2bdd,27039,10550,3.80312418938,timeout,timeout,1800.04
action,airport,p29-airport4halfMUC-p8.pddl,c2d-dt4,27039,10550,3.80312418938,timeout,timeout,1800.06
action,airport,p29-airport4halfMUC-p8.pddl,mc2d-dt4,27039,10550,3.80312418938,memout,memout,975.940000001
action,airport,p29-airport4halfMUC-p8.pddl,bddminisat,27039,10550,3.80312418938,memout,memout,66.4400000013
action,airport,p29-airport4halfMUC-p8.pddl,mc2d-dt0,27039,10550,3.80312418938,segfault,segfault,336.609999999
action,airport,p29-airport4halfMUC-p8.pddl,dsharp,27039,10550,3.80312418938,memout,memout,46.129999999
action,airport,p30-airport4halfMUC-p8.pddl,sharpSAT,29907,11356,4.03702306747,memout,memout,175.149999999
action,airport,p30-airport4halfMUC-p8.pddl,c2d-dt0,29907,11356,4.03702306747,timeout,timeout,1800.04
action,airport,p30-airport4halfMUC-p8.pddl,cnf2bdd,29907,11356,4.03702306747,timeout,timeout,1800.05
action,airport,p30-airport4halfMUC-p8.pddl,c2d-dt4,29907,11356,4.03702306747,timeout,timeout,1800.06
action,airport,p30-airport4halfMUC-p8.pddl,mc2d-dt4,29907,11356,4.03702306747,segfault,segfault,1043.84
action,airport,p30-airport4halfMUC-p8.pddl,bddminisat,29907,11356,4.03702306747,memout,memout,22.2300000004
action,airport,p30-airport4halfMUC-p8.pddl,mc2d-dt0,29907,11356,4.03702306747,segfault,segfault,476.510000002
action,airport,p30-airport4halfMUC-p8.pddl,dsharp,29907,11356,4.03702306747,memout,memout,41.3099999987
action,airport,p31-airport4halfMUC-p9.pddl,sharpSAT,32478,12385,4.30753207207,memout,memout,204.600000001
action,airport,p31-airport4halfMUC-p9.pddl,c2d-dt0,32478,12385,4.30753207207,timeout,timeout,1800.04
action,airport,p31-airport4halfMUC-p9.pddl,cnf2bdd,32478,12385,4.30753207207,timeout,timeout,1800.08
action,airport,p31-airport4halfMUC-p9.pddl,c2d-dt4,32478,12385,4.30753207207,timeout,timeout,1800.1
action,airport,p31-airport4halfMUC-p9.pddl,mc2d-dt4,32478,12385,4.30753207207,segfault,segfault,783.52
action,airport,p31-airport4halfMUC-p9.pddl,bddminisat,32478,12385,4.30753207207,memout,memout,31.6000000015
action,airport,p31-airport4halfMUC-p9.pddl,mc2d-dt0,32478,12385,4.30753207207,segfault,segfault,509.810000002
action,airport,p31-airport4halfMUC-p9.pddl,dsharp,32478,12385,4.30753207207,memout,memout,55.7100000009
action,airport,p32-airport4halfMUC-p10.pddl,sharpSAT,35049,13414,4.75881195068,memout,memout,246.219999999
action,airport,p32-airport4halfMUC-p10.pddl,c2d-dt0,35049,13414,4.75881195068,timeout,timeout,1800.1
action,airport,p32-airport4halfMUC-p10.pddl,cnf2bdd,35049,13414,4.75881195068,timeout,timeout,1800.07
action,airport,p32-airport4halfMUC-p10.pddl,c2d-dt4,35049,13414,4.75881195068,timeout,timeout,1800.08
action,airport,p32-airport4halfMUC-p10.pddl,mc2d-dt4,35049,13414,4.75881195068,segfault,segfault,1259.25
action,airport,p32-airport4halfMUC-p10.pddl,bddminisat,35049,13414,4.75881195068,memout,memout,31.5
action,airport,p32-airport4halfMUC-p10.pddl,mc2d-dt0,35049,13414,4.75881195068,segfault,segfault,714.219999999
action,airport,p32-airport4halfMUC-p10.pddl,dsharp,35049,13414,4.75881195068,memout,memout,49.0700000003
action,airport,p33-airport4halfMUC-p10.pddl,sharpSAT,36543,13826,4.92336392403,memout,memout,233.370000001
action,airport,p33-airport4halfMUC-p10.pddl,c2d-dt0,36543,13826,4.92336392403,timeout,timeout,1800.03
action,airport,p33-airport4halfMUC-p10.pddl,cnf2bdd,36543,13826,4.92336392403,timeout,timeout,1800.04
action,airport,p33-airport4halfMUC-p10.pddl,c2d-dt4,36543,13826,4.92336392403,timeout,timeout,1800.06
action,airport,p33-airport4halfMUC-p10.pddl,mc2d-dt4,36543,13826,4.92336392403,memout,memout,1177.23
action,airport,p33-airport4halfMUC-p10.pddl,bddminisat,36543,13826,4.92336392403,memout,memout,40.4899999984
action,airport,p33-airport4halfMUC-p10.pddl,mc2d-dt0,36543,13826,4.92336392403,segfault,segfault,688.25
action,airport,p33-airport4halfMUC-p10.pddl,dsharp,36543,13826,4.92336392403,memout,memout,57.5299999975
action,airport,p34-airport4halfMUC-p11.pddl,sharpSAT,39114,14855,5.26894688606,memout,memout,264.32
action,airport,p34-airport4halfMUC-p11.pddl,c2d-dt0,39114,14855,5.26894688606,timeout,timeout,1800.06
action,airport,p34-airport4halfMUC-p11.pddl,cnf2bdd,39114,14855,5.26894688606,timeout,timeout,1800.09
action,airport,p34-airport4halfMUC-p11.pddl,c2d-dt4,39114,14855,5.26894688606,timeout,timeout,1800.06
action,airport,p34-airport4halfMUC-p11.pddl,mc2d-dt4,39114,14855,5.26894688606,segfault,segfault,1797.76
action,airport,p34-airport4halfMUC-p11.pddl,bddminisat,39114,14855,5.26894688606,memout,memout,23.5300000012
action,airport,p34-airport4halfMUC-p11.pddl,mc2d-dt0,39114,14855,5.26894688606,segfault,segfault,823.09
action,airport,p34-airport4halfMUC-p11.pddl,dsharp,39114,14855,5.26894688606,memout,memout,61.3300000019
action,airport,p35-airport4halfMUC-p12.pddl,sharpSAT,41685,15884,5.60124492645,memout,memout,273.109999999
action,airport,p35-airport4halfMUC-p12.pddl,c2d-dt0,41685,15884,5.60124492645,timeout,timeout,1800.23
action,airport,p35-airport4halfMUC-p12.pddl,cnf2bdd,41685,15884,5.60124492645,timeout,timeout,1800.07
action,airport,p35-airport4halfMUC-p12.pddl,c2d-dt4,41685,15884,5.60124492645,timeout,timeout,1800.05
action,airport,p35-airport4halfMUC-p12.pddl,mc2d-dt4,41685,15884,5.60124492645,timeout,timeout,1800.07
action,airport,p35-airport4halfMUC-p12.pddl,bddminisat,41685,15884,5.60124492645,memout,memout,52.2899999991
action,airport,p35-airport4halfMUC-p12.pddl,mc2d-dt0,41685,15884,5.60124492645,segfault,segfault,1334.64
action,airport,p35-airport4halfMUC-p12.pddl,dsharp,41685,15884,5.60124492645,memout,memout,54.9199999981
action,airport,p36-airport5MUC-p2.pddl,sharpSAT,8643,3730,2.49841403961,memout,memout,189.100000001
action,airport,p36-airport5MUC-p2.pddl,c2d-dt0,8643,3730,2.49841403961,timeout,timeout,1800.05
action,airport,p36-airport5MUC-p2.pddl,cnf2bdd,8643,3730,2.49841403961,timeout,timeout,1800.07
action,airport,p36-airport5MUC-p2.pddl,c2d-dt4,8643,3730,2.49841403961,memout,memout,1406.21
action,airport,p36-airport5MUC-p2.pddl,mc2d-dt4,8643,3730,2.49841403961,segfault,segfault,199.27
action,airport,p36-airport5MUC-p2.pddl,bddminisat,8643,3730,2.49841403961,memout,memout,21.4900000021
action,airport,p36-airport5MUC-p2.pddl,mc2d-dt0,8643,3730,2.49841403961,segfault,segfault,138.569999997
action,airport,p36-airport5MUC-p2.pddl,dsharp,8643,3730,2.49841403961,memout,memout,42.950000003
action,airport,p37-airport5MUC-p3.pddl,sharpSAT,15406,6039,3.10673809052,memout,memout,195.25
action,airport,p37-airport5MUC-p3.pddl,c2d-dt0,15406,6039,3.10673809052,timeout,timeout,1800.04
action,airport,p37-airport5MUC-p3.pddl,cnf2bdd,15406,6039,3.10673809052,timeout,timeout,1800.04
action,airport,p37-airport5MUC-p3.pddl,c2d-dt4,15406,6039,3.10673809052,timeout,timeout,1800.05
action,airport,p37-airport5MUC-p3.pddl,mc2d-dt4,15406,6039,3.10673809052,memout,memout,547.559999999
action,airport,p37-airport5MUC-p3.pddl,bddminisat,15406,6039,3.10673809052,memout,memout,17.4299999997
action,airport,p37-airport5MUC-p3.pddl,mc2d-dt0,15406,6039,3.10673809052,segfault,segfault,185.309999999
action,airport,p37-airport5MUC-p3.pddl,dsharp,15406,6039,3.10673809052,memout,memout,20.4000000022
action,airport,p38-airport5MUC-p3.pddl,sharpSAT,13792,5565,3.05666780472,memout,memout,153.850000001
action,airport,p38-airport5MUC-p3.pddl,c2d-dt0,13792,5565,3.05666780472,timeout,timeout,1800.05
action,airport,p38-airport5MUC-p3.pddl,cnf2bdd,13792,5565,3.05666780472,timeout,timeout,1800.04
action,airport,p38-airport5MUC-p3.pddl,c2d-dt4,13792,5565,3.05666780472,timeout,timeout,1800.08
action,airport,p38-airport5MUC-p3.pddl,mc2d-dt4,13792,5565,3.05666780472,memout,memout,186.969999999
action,airport,p38-airport5MUC-p3.pddl,bddminisat,13792,5565,3.05666780472,memout,memout,23.2200000025
action,airport,p38-airport5MUC-p3.pddl,mc2d-dt0,13792,5565,3.05666780472,segfault,segfault,230.859999999
action,airport,p38-airport5MUC-p3.pddl,dsharp,13792,5565,3.05666780472,memout,memout,26.3999999985
action,airport,p39-airport5MUC-p4.pddl,sharpSAT,20677,7892,3.58739995956,memout,memout,182.77
action,airport,p39-airport5MUC-p4.pddl,c2d-dt0,20677,7892,3.58739995956,timeout,timeout,1800.05
action,airport,p39-airport5MUC-p4.pddl,cnf2bdd,20677,7892,3.58739995956,timeout,timeout,1800.04
action,airport,p39-airport5MUC-p4.pddl,c2d-dt4,20677,7892,3.58739995956,timeout,timeout,1800.08
action,airport,p39-airport5MUC-p4.pddl,mc2d-dt4,20677,7892,3.58739995956,memout,memout,624.300000001
action,airport,p39-airport5MUC-p4.pddl,bddminisat,20677,7892,3.58739995956,memout,memout,21.8199999966
action,airport,p39-airport5MUC-p4.pddl,mc2d-dt0,20677,7892,3.58739995956,segfault,segfault,202.460000001
action,airport,p39-airport5MUC-p4.pddl,dsharp,20677,7892,3.58739995956,memout,memout,27.0100000016
action,airport,p40-airport5MUC-p4.pddl,sharpSAT,18967,7404,3.39902186394,memout,memout,190.829999998
action,airport,p40-airport5MUC-p4.pddl,c2d-dt0,18967,7404,3.39902186394,timeout,timeout,1800.07
action,airport,p40-airport5MUC-p4.pddl,cnf2bdd,18967,7404,3.39902186394,timeout,timeout,1800.06
action,airport,p40-airport5MUC-p4.pddl,c2d-dt4,18967,7404,3.39902186394,timeout,timeout,1800.05
action,airport,p40-airport5MUC-p4.pddl,mc2d-dt4,18967,7404,3.39902186394,segfault,segfault,235.690000001
action,airport,p40-airport5MUC-p4.pddl,bddminisat,18967,7404,3.39902186394,memout,memout,22.4899999984
action,airport,p40-airport5MUC-p4.pddl,mc2d-dt0,18967,7404,3.39902186394,segfault,segfault,158.710000001
action,airport,p40-airport5MUC-p4.pddl,dsharp,18967,7404,3.39902186394,memout,memout,25.870000001
action,airport,p41-airport5MUC-p4.pddl,sharpSAT,17353,6930,3.34214997292,memout,memout,184.049999997
action,airport,p41-airport5MUC-p4.pddl,c2d-dt0,17353,6930,3.34214997292,timeout,timeout,1800.03
action,airport,p41-airport5MUC-p4.pddl,cnf2bdd,17353,6930,3.34214997292,timeout,timeout,1800.07
action,airport,p41-airport5MUC-p4.pddl,c2d-dt4,17353,6930,3.34214997292,timeout,timeout,1800.14
action,airport,p41-airport5MUC-p4.pddl,mc2d-dt4,17353,6930,3.34214997292,memout,memout,172.289999999
action,airport,p41-airport5MUC-p4.pddl,bddminisat,17353,6930,3.34214997292,memout,memout,42.379999999
action,airport,p41-airport5MUC-p4.pddl,mc2d-dt0,17353,6930,3.34214997292,segfault,segfault,148.530000001
action,airport,p41-airport5MUC-p4.pddl,dsharp,17353,6930,3.34214997292,memout,memout,41.2600000016
action,airport,p42-airport5MUC-p5.pddl,sharpSAT,24238,9257,3.95841789246,memout,memout,187.129999999
action,airport,p42-airport5MUC-p5.pddl,c2d-dt0,24238,9257,3.95841789246,timeout,timeout,1800.04
action,airport,p42-airport5MUC-p5.pddl,cnf2bdd,24238,9257,3.95841789246,timeout,timeout,1800.05
action,airport,p42-airport5MUC-p5.pddl,c2d-dt4,24238,9257,3.95841789246,timeout,timeout,1800.1
action,airport,p42-airport5MUC-p5.pddl,mc2d-dt4,24238,9257,3.95841789246,memout,memout,898.129999999
action,airport,p42-airport5MUC-p5.pddl,bddminisat,24238,9257,3.95841789246,memout,memout,43.25
action,airport,p42-airport5MUC-p5.pddl,mc2d-dt0,24238,9257,3.95841789246,segfault,segfault,282.32
action,airport,p42-airport5MUC-p5.pddl,dsharp,24238,9257,3.95841789246,memout,memout,50.5799999982
action,airport,p43-airport5MUC-p5.pddl,sharpSAT,22528,8769,3.81709814072,memout,memout,191.550000001
action,airport,p43-airport5MUC-p5.pddl,c2d-dt0,22528,8769,3.81709814072,timeout,timeout,1800.05
action,airport,p43-airport5MUC-p5.pddl,cnf2bdd,22528,8769,3.81709814072,timeout,timeout,1800.09
action,airport,p43-airport5MUC-p5.pddl,c2d-dt4,22528,8769,3.81709814072,timeout,timeout,1800.13
action,airport,p43-airport5MUC-p5.pddl,mc2d-dt4,22528,8769,3.81709814072,segfault,segfault,481.879999999
action,airport,p43-airport5MUC-p5.pddl,bddminisat,22528,8769,3.81709814072,memout,memout,38.6600000001
action,airport,p43-airport5MUC-p5.pddl,mc2d-dt0,22528,8769,3.81709814072,segfault,segfault,233.0
action,airport,p43-airport5MUC-p5.pddl,dsharp,22528,8769,3.81709814072,memout,memout,66.1900000013
action,airport,p44-airport5MUC-p5.pddl,sharpSAT,20942,8299,3.75748801231,memout,memout,191.140000001
action,airport,p44-airport5MUC-p5.pddl,c2d-dt0,20942,8299,3.75748801231,timeout,timeout,1800.1
action,airport,p44-airport5MUC-p5.pddl,cnf2bdd,20942,8299,3.75748801231,timeout,timeout,1800.07
action,airport,p44-airport5MUC-p5.pddl,c2d-dt4,20942,8299,3.75748801231,timeout,timeout,1800.05
action,airport,p44-airport5MUC-p5.pddl,mc2d-dt4,20942,8299,3.75748801231,memout,memout,269.969999999
action,airport,p44-airport5MUC-p5.pddl,bddminisat,20942,8299,3.75748801231,memout,memout,32.6600000001
action,airport,p44-airport5MUC-p5.pddl,mc2d-dt0,20942,8299,3.75748801231,memout,memout,376.390000001
action,airport,p44-airport5MUC-p5.pddl,dsharp,20942,8299,3.75748801231,memout,memout,78.6700000018
action,airport,p45-airport5MUC-p6.pddl,sharpSAT,24503,9664,4.13270902634,memout,memout,216.18
action,airport,p45-airport5MUC-p6.pddl,c2d-dt0,24503,9664,4.13270902634,timeout,timeout,1800.04
action,airport,p45-airport5MUC-p6.pddl,cnf2bdd,24503,9664,4.13270902634,timeout,timeout,1800.05
action,airport,p45-airport5MUC-p6.pddl,c2d-dt4,24503,9664,4.13270902634,timeout,timeout,1800.06
action,airport,p45-airport5MUC-p6.pddl,mc2d-dt4,24503,9664,4.13270902634,timeout,timeout,1800.12
action,airport,p45-airport5MUC-p6.pddl,bddminisat,24503,9664,4.13270902634,memout,memout,45.9299999997
action,airport,p45-airport5MUC-p6.pddl,mc2d-dt0,24503,9664,4.13270902634,memout,memout,244.109999999
action,airport,p45-airport5MUC-p6.pddl,dsharp,24503,9664,4.13270902634,memout,memout,28.1499999985
action,airport,p46-airport5MUC-p6.pddl,sharpSAT,27799,10622,4.46435809135,memout,memout,241.880000003
action,airport,p46-airport5MUC-p6.pddl,c2d-dt0,27799,10622,4.46435809135,timeout,timeout,1800.04
action,airport,p46-airport5MUC-p6.pddl,cnf2bdd,27799,10622,4.46435809135,timeout,timeout,1800.05
action,airport,p46-airport5MUC-p6.pddl,c2d-dt4,27799,10622,4.46435809135,timeout,timeout,1800.16
action,airport,p46-airport5MUC-p6.pddl,mc2d-dt4,27799,10622,4.46435809135,segfault,segfault,1301.8
action,airport,p46-airport5MUC-p6.pddl,bddminisat,27799,10622,4.46435809135,memout,memout,45.2400000021
action,airport,p46-airport5MUC-p6.pddl,mc2d-dt0,27799,10622,4.46435809135,segfault,segfault,365.670000002
action,airport,p46-airport5MUC-p6.pddl,dsharp,27799,10622,4.46435809135,memout,memout,39.6000000015
action,airport,p47-airport5MUC-p8.pddl,sharpSAT,34977,13360,5.29128813744,memout,memout,201.32
action,airport,p47-airport5MUC-p8.pddl,c2d-dt0,34977,13360,5.29128813744,timeout,timeout,1800.03
action,airport,p47-airport5MUC-p8.pddl,cnf2bdd,34977,13360,5.29128813744,timeout,timeout,1800.05
action,airport,p47-airport5MUC-p8.pddl,c2d-dt4,34977,13360,5.29128813744,timeout,timeout,1800.07
action,airport,p47-airport5MUC-p8.pddl,mc2d-dt4,34977,13360,5.29128813744,timeout,timeout,1800.12
action,airport,p47-airport5MUC-p8.pddl,bddminisat,34977,13360,5.29128813744,memout,memout,28.8800000027
action,airport,p47-airport5MUC-p8.pddl,mc2d-dt0,34977,13360,5.29128813744,segfault,segfault,490.099999998
action,airport,p47-airport5MUC-p8.pddl,dsharp,34977,13360,5.29128813744,memout,memout,42.9600000009
action,airport,p48-airport5MUC-p9.pddl,sharpSAT,44020,16241,6.5187599659,memout,memout,201.809999999
action,airport,p48-airport5MUC-p9.pddl,c2d-dt0,44020,16241,6.5187599659,timeout,timeout,1800.13
action,airport,p48-airport5MUC-p9.pddl,cnf2bdd,44020,16241,6.5187599659,timeout,timeout,1800.05
action,airport,p48-airport5MUC-p9.pddl,c2d-dt4,44020,16241,6.5187599659,timeout,timeout,1800.05
action,airport,p48-airport5MUC-p9.pddl,mc2d-dt4,44020,16241,6.5187599659,timeout,timeout,1800.13
action,airport,p48-airport5MUC-p9.pddl,bddminisat,44020,16241,6.5187599659,memout,memout,22.1499999985
action,airport,p48-airport5MUC-p9.pddl,mc2d-dt0,44020,16241,6.5187599659,segfault,segfault,1201.11
action,airport,p48-airport5MUC-p9.pddl,dsharp,44020,16241,6.5187599659,memout,memout,62.8599999994
action,airport,p49-airport5MUC-p10.pddl,sharpSAT,45667,17088,6.56907296181,memout,memout,224.07
action,airport,p49-airport5MUC-p10.pddl,c2d-dt0,45667,17088,6.56907296181,timeout,timeout,1800.06
action,airport,p49-airport5MUC-p10.pddl,cnf2bdd,45667,17088,6.56907296181,timeout,timeout,1800.09
action,airport,p49-airport5MUC-p10.pddl,c2d-dt4,45667,17088,6.56907296181,timeout,timeout,1800.09
action,airport,p49-airport5MUC-p10.pddl,mc2d-dt4,45667,17088,6.56907296181,timeout,timeout,1800.07
action,airport,p49-airport5MUC-p10.pddl,bddminisat,45667,17088,6.56907296181,memout,memout,18.4299999997
action,airport,p49-airport5MUC-p10.pddl,mc2d-dt0,45667,17088,6.56907296181,segfault,segfault,1310.17
action,airport,p49-airport5MUC-p10.pddl,dsharp,45667,17088,6.56907296181,memout,memout,29.0299999975
action,airport,p50-airport5MUC-p15.pddl,sharpSAT,73722,26603,10.108011961,memout,memout,268.390000001
action,airport,p50-airport5MUC-p15.pddl,c2d-dt0,73722,26603,10.108011961,timeout,timeout,1800.06
action,airport,p50-airport5MUC-p15.pddl,cnf2bdd,73722,26603,10.108011961,timeout,timeout,1800.1
action,airport,p50-airport5MUC-p15.pddl,c2d-dt4,73722,26603,10.108011961,timeout,timeout,1800.06
action,airport,p50-airport5MUC-p15.pddl,mc2d-dt4,73722,26603,10.108011961,timeout,timeout,1800.05
action,airport,p50-airport5MUC-p15.pddl,bddminisat,73722,26603,10.108011961,segfault,segfault,0.179999999702
action,airport,p50-airport5MUC-p15.pddl,mc2d-dt0,73722,26603,10.108011961,timeout,timeout,2019.59
action,airport,p50-airport5MUC-p15.pddl,dsharp,73722,26603,10.108011961,memout,memout,60.3399999999
action,woodworking,p01.pddl,sharpSAT,25823,5598,1.52999687195,memout,memout,195.0
action,woodworking,p01.pddl,c2d-dt0,25823,5598,1.52999687195,timeout,timeout,1800.07
action,woodworking,p01.pddl,cnf2bdd,25823,5598,1.52999687195,timeout,timeout,1800.05
action,woodworking,p01.pddl,c2d-dt4,25823,5598,1.52999687195,timeout,timeout,1800.05
action,woodworking,p01.pddl,mc2d-dt4,25823,5598,1.52999687195,timeout,timeout,1800.06
action,woodworking,p01.pddl,bddminisat,25823,5598,1.52999687195,memout,memout,82.6400000006
action,woodworking,p01.pddl,mc2d-dt0,25823,5598,1.52999687195,timeout,timeout,1851.45
action,woodworking,p01.pddl,dsharp,25823,5598,1.52999687195,memout,memout,54.6000000015
action,woodworking,p02.pddl,sharpSAT,30691,6309,1.77589988708,memout,memout,173.649999999
action,woodworking,p02.pddl,c2d-dt0,30691,6309,1.77589988708,timeout,timeout,1800.09
action,woodworking,p02.pddl,cnf2bdd,30691,6309,1.77589988708,timeout,timeout,1800.06
action,woodworking,p02.pddl,c2d-dt4,30691,6309,1.77589988708,timeout,timeout,1800.06
action,woodworking,p02.pddl,mc2d-dt4,30691,6309,1.77589988708,segfault,segfault,503.5
action,woodworking,p02.pddl,bddminisat,30691,6309,1.77589988708,memout,memout,31.7300000004
action,woodworking,p02.pddl,mc2d-dt0,30691,6309,1.77589988708,timeout,timeout,1844.46
action,woodworking,p02.pddl,dsharp,30691,6309,1.77589988708,memout,memout,31.8299999982
action,woodworking,p03.pddl,sharpSAT,27894,6671,1.87409090996,memout,memout,163.330000002
action,woodworking,p03.pddl,c2d-dt0,27894,6671,1.87409090996,timeout,timeout,1800.13
action,woodworking,p03.pddl,cnf2bdd,27894,6671,1.87409090996,timeout,timeout,1800.1
action,woodworking,p03.pddl,c2d-dt4,27894,6671,1.87409090996,timeout,timeout,1800.05
action,woodworking,p03.pddl,mc2d-dt4,27894,6671,1.87409090996,memout,memout,1393.67
action,woodworking,p03.pddl,bddminisat,27894,6671,1.87409090996,memout,memout,54.6999999993
action,woodworking,p03.pddl,mc2d-dt0,27894,6671,1.87409090996,timeout,timeout,1839.41
action,woodworking,p03.pddl,dsharp,27894,6671,1.87409090996,memout,memout,44.3999999985
action,woodworking,p04.pddl,sharpSAT,39009,8395,2.42984986305,memout,memout,188.560000002
action,woodworking,p04.pddl,c2d-dt0,39009,8395,2.42984986305,timeout,timeout,1800.03
action,woodworking,p04.pddl,cnf2bdd,39009,8395,2.42984986305,timeout,timeout,1800.06
action,woodworking,p04.pddl,c2d-dt4,39009,8395,2.42984986305,timeout,timeout,1800.08
action,woodworking,p04.pddl,mc2d-dt4,39009,8395,2.42984986305,timeout,timeout,1800.03
action,woodworking,p04.pddl,bddminisat,39009,8395,2.42984986305,memout,memout,55.4400000013
action,woodworking,p04.pddl,mc2d-dt0,39009,8395,2.42984986305,timeout,timeout,1856.64
action,woodworking,p04.pddl,dsharp,39009,8395,2.42984986305,memout,memout,69.2699999996
action,woodworking,p05.pddl,sharpSAT,40852,9013,2.61841893196,memout,memout,203.040000003
action,woodworking,p05.pddl,c2d-dt0,40852,9013,2.61841893196,timeout,timeout,1800.04
action,woodworking,p05.pddl,cnf2bdd,40852,9013,2.61841893196,timeout,timeout,1800.05
action,woodworking,p05.pddl,c2d-dt4,40852,9013,2.61841893196,timeout,timeout,1800.19
action,woodworking,p05.pddl,mc2d-dt4,40852,9013,2.61841893196,timeout,timeout,1800.03
action,woodworking,p05.pddl,bddminisat,40852,9013,2.61841893196,memout,memout,42.3000000007
action,woodworking,p05.pddl,mc2d-dt0,40852,9013,2.61841893196,timeout,timeout,1852.14
action,woodworking,p05.pddl,dsharp,40852,9013,2.61841893196,memout,memout,65.4699999988
action,woodworking,p06.pddl,sharpSAT,40660,8857,2.56892800331,memout,memout,235.68
action,woodworking,p06.pddl,c2d-dt0,40660,8857,2.56892800331,timeout,timeout,1800.04
action,woodworking,p06.pddl,cnf2bdd,40660,8857,2.56892800331,timeout,timeout,1800.12
action,woodworking,p06.pddl,c2d-dt4,40660,8857,2.56892800331,timeout,timeout,1800.03
action,woodworking,p06.pddl,mc2d-dt4,40660,8857,2.56892800331,segfault,segfault,897.640000001
action,woodworking,p06.pddl,bddminisat,40660,8857,2.56892800331,memout,memout,18.9400000013
action,woodworking,p06.pddl,mc2d-dt0,40660,8857,2.56892800331,timeout,timeout,1863.76
action,woodworking,p06.pddl,dsharp,40660,8857,2.56892800331,memout,memout,77.5300000012
action,woodworking,p07.pddl,sharpSAT,27039,6348,1.66212701797,memout,memout,211.27
action,woodworking,p07.pddl,c2d-dt0,27039,6348,1.66212701797,timeout,timeout,1800.05
action,woodworking,p07.pddl,cnf2bdd,27039,6348,1.66212701797,timeout,timeout,1800.11
action,woodworking,p07.pddl,c2d-dt4,27039,6348,1.66212701797,timeout,timeout,1800.03
action,woodworking,p07.pddl,mc2d-dt4,27039,6348,1.66212701797,segfault,segfault,537.069999997
action,woodworking,p07.pddl,bddminisat,27039,6348,1.66212701797,memout,memout,8.53000000119
action,woodworking,p07.pddl,mc2d-dt0,27039,6348,1.66212701797,timeout,timeout,1841.51
